BinCenter (ps);Histo01;Histo02;Histo03;Histo04
10550;67;453600;453600;0
10650;69;783124;783124;0
10750;82;1037856;1037856;0
10850;82;1035212;1035212;0
10950;69;724867;724867;0
11050;80;371802;371802;0
11150;73;176030;176030;0
11250;64;111561;111561;0
11350;54;136222;136222;0
11450;61;224407;224407;0
11550;68;343478;343478;0
11650;77;477737;477737;0
11750;58;648807;648807;0
11850;63;908795;908795;0
11950;57;1300035;1300035;0
12050;96;1897687;1897687;0
12150;87;2823225;2823225;0
12250;69;3817780;3817780;0
12350;51;3965980;3965980;0
12450;69;2858046;2858046;0
12550;69;1496945;1496945;0
12650;71;638120;638120;0
12750;58;268002;268002;0
12850;65;137225;137225;0
12950;66;122358;122358;0
13050;75;183265;183265;0
13150;58;292591;292591;0
13250;51;391637;391637;0
13350;65;432838;432838;0
13450;65;425576;425576;0
13550;75;400530;400530;0
13650;69;367690;367690;0
13750;69;312017;312017;0
13850;71;227835;227835;0
13950;57;145720;145720;0
14050;75;87461;87461;0
14150;82;56546;56546;0
14250;60;43580;43580;0
14350;70;37490;37490;0
14450;80;34146;34146;0
14550;70;32594;32594;0
14650;68;31677;31677;0
14750;70;31267;31267;0
14850;74;31649;31649;0
14950;77;31213;31213;0
15050;69;30883;30883;0
15150;60;30506;30506;0
15250;77;30883;30883;0
15350;89;30781;30781;0
15450;64;30851;30851;0
15550;66;31068;31068;0
15650;65;30752;30752;0
15750;68;30623;30623;0
15850;61;30549;30549;0
15950;71;30399;30399;0
16050;77;30837;30837;0
16150;76;30556;30556;0
16250;59;30019;30019;0
16350;54;30382;30382;0
16450;76;30447;30447;0
16550;67;30788;30788;0
16650;66;30735;30735;0
16750;75;30512;30512;0
16850;72;30977;30977;0
16950;70;31191;31191;0
17050;60;30507;30507;0
17150;76;30758;30758;0
17250;73;30435;30435;0
17350;73;30429;30429;0
17450;62;30584;30584;0
17550;64;30331;30331;0
17650;85;30030;30030;0
17750;71;29945;29945;0
17850;76;29653;29653;0
17950;50;29721;29721;0
18050;62;29244;29244;0
18150;49;29735;29735;0
18250;59;29582;29582;0
18350;58;29242;29242;0
18450;74;27500;27500;0
18550;63;25185;25185;0
18650;74;24264;24264;0
18750;59;23658;23658;0
18850;64;22868;22868;0
18950;69;22678;22678;0
19050;75;22619;22619;0
19150;70;22259;22259;0
19250;79;22444;22444;0
19350;109;21715;21715;0
19450;150;21030;21030;0
19550;292;19758;19758;0
19650;596;18198;18198;0
19750;1466;16985;16985;0
19850;3058;16402;16402;0
19950;4923;15977;15977;0
20050;6164;15397;15397;0
20150;5290;15027;15027;0
20250;3213;13895;13895;0
20350;1520;11722;11722;0
20450;606;10177;10177;0
20550;276;9060;9060;0
20650;143;8287;8287;0
20750;89;7845;7845;0
20850;66;7439;7439;0
20950;72;7449;7449;0
21050;77;7510;7510;0
21150;72;7398;7398;0
21250;64;7109;7109;0
21350;71;6455;6455;0
21450;62;4852;4852;0
21550;70;2040;2040;0
21650;52;683;683;0
21750;66;431;431;0
21850;58;349;349;0
21950;59;362;362;0
22050;77;363;363;0
22150;65;301;301;0
22250;58;292;292;0
22350;69;152;152;0
22450;55;59;59;0
22550;71;61;61;0
22650;75;52;52;0
22750;60;42;42;0
22850;64;43;43;0
22950;84;55;55;0
23050;47;75;75;0
23150;64;35;35;0
23250;61;23;23;0
23350;64;3;3;0
23450;69;2;2;0
23550;82;0;0;0
23650;76;0;0;0
23750;77;1;1;0
23850;61;0;0;0
23950;76;0;0;0
24050;72;0;0;0
24150;78;0;0;0
24250;67;0;0;0
24350;65;0;0;0
24450;54;0;0;0
24550;64;0;0;0
24650;61;0;0;0
24750;63;0;0;0
24850;89;0;0;0
24950;69;0;0;0
25050;76;0;0;0
25150;70;0;0;0
25250;61;0;0;0
25350;63;0;0;0
25450;68;0;0;0
25550;84;0;0;0
25650;50;0;0;0
25750;71;0;0;0
25850;52;0;0;0
25950;78;0;0;0
26050;70;0;0;0
26150;69;0;0;0
26250;60;0;0;0
26350;69;0;0;0
26450;68;0;0;0
26550;80;0;0;0
26650;66;0;0;0
26750;59;0;0;0
26850;72;0;0;0
26950;64;0;0;0
27050;48;0;0;0
27150;74;0;0;0
27250;73;0;0;0
27350;64;0;0;0
27450;75;0;0;0
27550;69;0;0;0
27650;67;0;0;0
27750;80;0;0;0
27850;61;0;0;0
27950;64;0;0;0
28050;72;0;0;0
28150;48;0;0;0
28250;57;0;0;0
28350;66;0;0;0
28450;55;0;0;0
28550;66;0;0;0
28650;69;0;0;0
28750;77;0;0;0
28850;71;0;0;0
28950;71;0;0;0
29050;72;0;0;0
29150;96;0;0;0
29250;83;0;0;0
29350;82;0;0;0
29450;75;0;0;0
29550;85;0;0;0
29650;71;0;0;0
29750;71;0;0;0
29850;86;0;0;0
29950;69;0;0;0
30050;69;0;0;0
30150;71;0;0;0
30250;83;0;0;0
30350;71;0;0;0
30450;63;0;0;0
30550;80;0;0;0
30650;70;0;0;0
30750;87;0;0;0
30850;100;0;0;0
30950;71;0;0;0
31050;69;0;0;0
31150;72;0;0;0
31250;89;0;0;0
31350;81;0;0;0
31450;68;0;0;0
31550;50;0;0;0
31650;71;0;0;0
31750;64;0;0;0
31850;78;0;0;0
31950;65;0;0;0
32050;73;0;0;0
32150;74;0;0;0
32250;79;0;0;0
32350;55;0;0;0
32450;64;0;0;0
32550;69;0;0;0
32650;76;0;0;0
32750;73;0;0;0
32850;65;0;0;0
32950;66;0;0;0
33050;71;0;0;0
33150;79;0;0;0
33250;66;0;0;0
33350;70;0;0;0
33450;59;0;0;0
33550;66;0;0;0
33650;72;0;0;0
33750;69;0;0;0
33850;71;0;0;0
33950;47;0;0;0
34050;67;0;0;0
34150;75;0;0;0
34250;68;0;0;0
34350;70;0;0;0
34450;58;0;0;0
34550;67;0;0;0
34650;82;0;0;0
34750;71;0;0;0
34850;63;0;0;0
34950;58;0;0;0
35050;55;0;0;0
35150;71;0;0;0
35250;81;0;0;0
35350;84;0;0;0
35450;80;0;0;0
35550;66;0;0;0
35650;73;0;0;0
35750;67;0;0;0
35850;57;0;0;0
35950;72;0;0;0
36050;75;0;0;0
36150;62;0;0;0
36250;65;0;0;0
36350;66;0;0;0
36450;63;0;0;0
36550;76;0;0;0
36650;67;0;0;0
36750;68;0;0;0
36850;64;0;0;0
36950;61;0;0;0
37050;61;0;0;0
37150;66;0;0;0
37250;73;0;0;0
37350;81;0;0;0
37450;66;0;0;0
37550;62;0;0;0
37650;70;0;0;0
37750;88;0;0;0
37850;70;0;0;0
37950;65;0;0;0
38050;66;0;0;0
38150;56;0;0;0
38250;56;0;0;0
38350;39;0;0;0
38450;68;0;0;0
38550;80;0;0;0
38650;65;0;0;0
38750;56;0;0;0
38850;66;0;0;0
38950;64;0;0;0
39050;76;0;0;0
39150;64;0;0;0
39250;75;0;0;0
39350;92;0;0;0
39450;132;0;0;0
39550;279;0;0;0
39650;592;0;0;0
39750;1428;0;0;0
39850;2964;0;0;0
39950;5084;0;0;0
40050;6288;0;0;0
40150;5168;0;0;0
40250;3133;0;0;0
40350;1421;0;0;0
40450;569;0;0;0
40550;272;0;0;0
40650;153;0;0;0
40750;91;0;0;0
40850;83;0;0;0
40950;69;0;0;0
41050;62;0;0;0
41150;68;0;0;0
41250;66;0;0;0
41350;73;0;0;0
41450;62;0;0;0
41550;72;0;0;0
41650;68;0;0;0
41750;67;0;0;0
41850;63;0;0;0
41950;72;0;0;0
42050;77;0;0;0
42150;51;0;0;0
42250;68;0;0;0
42350;72;0;0;0
42450;79;0;0;0
42550;73;0;0;0
42650;67;0;0;0
42750;66;0;0;0
42850;54;0;0;0
42950;64;0;0;0
43050;75;0;0;0
43150;67;0;0;0
43250;60;0;0;0
43350;64;0;0;0
43450;80;0;0;0
43550;66;0;0;0
43650;76;0;0;0
43750;66;0;0;0
43850;59;0;0;0
43950;62;0;0;0
44050;63;0;0;0
44150;72;0;0;0
44250;58;0;0;0
44350;78;0;0;0
44450;71;0;0;0
44550;72;0;0;0
44650;86;0;0;0
44750;65;0;0;0
44850;83;0;0;0
44950;87;0;0;0
45050;61;0;0;0
45150;77;0;0;0
45250;77;0;0;0
45350;64;0;0;0
45450;55;0;0;0
45550;73;0;0;0
45650;67;0;0;0
45750;61;0;0;0
45850;59;0;0;0
45950;59;0;0;0
46050;70;0;0;0
46150;76;0;0;0
46250;59;0;0;0
46350;59;0;0;0
46450;66;0;0;0
46550;54;0;0;0
46650;76;0;0;0
46750;65;0;0;0
46850;75;0;0;0
46950;63;0;0;0
47050;57;0;0;0
47150;67;0;0;0
47250;58;0;0;0
47350;68;0;0;0
47450;75;0;0;0
47550;78;0;0;0
47650;77;0;0;0
47750;83;0;0;0
47850;64;0;0;0
47950;63;0;0;0
48050;62;0;0;0
48150;69;0;0;0
48250;68;0;0;0
48350;66;0;0;0
48450;79;0;0;0
48550;69;0;0;0
48650;69;0;0;0
48750;80;0;0;0
48850;85;0;0;0
48950;70;0;0;0
49050;81;0;0;0
49150;83;0;0;0
49250;76;0;0;0
49350;85;0;0;0
49450;74;0;0;0
49550;74;0;0;0
49650;61;0;0;0
49750;73;0;0;0
49850;75;0;0;0
49950;80;0;0;0
