BinCenter (ps);Histo01;Histo02;Histo03;Histo04
27450;278;0;0;0
27550;228;0;0;0
27650;266;0;0;0
27750;244;0;0;0
27850;250;0;0;0
27950;244;0;0;0
28050;261;0;0;0
28150;223;0;0;0
28250;226;0;0;0
28350;254;0;0;0
28450;239;0;0;0
28550;217;0;0;0
28650;218;0;0;0
28750;243;0;0;0
28850;279;0;0;0
28950;265;0;0;0
29050;247;0;0;0
29150;232;0;0;0
29250;253;0;0;0
29350;246;0;0;0
29450;272;0;0;0
29550;252;0;0;0
29650;225;0;0;0
29750;270;0;0;0
29850;271;0;0;0
29950;232;0;0;0
30050;230;0;0;0
30150;226;0;0;0
30250;221;0;0;0
30350;218;0;0;0
30450;242;0;0;0
30550;259;0;0;0
30650;212;0;0;0
30750;217;0;0;0
30850;262;0;0;0
30950;235;0;0;0
31050;240;0;0;0
31150;209;0;0;0
31250;211;0;0;0
31350;239;0;0;0
31450;251;0;0;0
31550;216;0;0;0
31650;248;0;0;0
31750;222;0;0;0
31850;191;0;0;0
31950;248;0;0;0
32050;237;0;0;0
32150;255;0;0;0
32250;255;0;0;0
32350;229;0;0;0
32450;270;0;0;0
32550;259;0;0;0
32650;237;0;0;0
32750;243;0;0;0
32850;247;0;0;0
32950;277;0;0;0
33050;242;0;0;0
33150;236;0;0;0
33250;224;0;0;0
33350;240;0;0;0
33450;263;0;0;0
33550;231;0;0;0
33650;241;0;0;0
33750;253;0;0;0
33850;251;0;0;0
33950;248;0;0;0
34050;244;0;0;0
34150;227;0;0;0
34250;253;0;0;0
34350;214;0;0;0
34450;238;0;0;0
34550;250;0;0;0
34650;237;0;0;0
34750;283;0;0;0
34850;210;0;0;0
34950;230;0;0;0
35050;260;0;0;0
35150;228;0;0;0
35250;259;0;0;0
35350;262;0;0;0
35450;251;0;0;0
35550;264;0;0;0
35650;248;0;0;0
35750;254;0;0;0
35850;272;0;0;0
35950;278;0;0;0
36050;304;0;0;0
36150;247;0;0;0
36250;280;0;0;0
36350;276;0;0;0
36450;269;0;0;0
36550;278;0;0;0
36650;245;0;0;0
36750;241;0;0;0
36850;311;0;0;0
36950;334;0;0;0
37050;455;0;0;0
37150;710;0;0;0
37250;1542;0;0;0
37350;3170;0;0;0
37450;5404;0;0;0
37550;6948;0;0;0
37650;6443;0;0;0
37750;4121;0;0;0
37850;1997;0;0;0
37950;979;0;0;0
38050;524;0;0;0
38150;314;0;0;0
38250;321;0;0;0
38350;272;0;0;0
38450;255;0;0;0
38550;263;0;0;0
38650;283;0;0;0
38750;277;0;0;0
38850;253;0;0;0
38950;233;0;0;0
39050;257;0;0;0
39150;260;0;0;0
39250;270;0;0;0
39350;248;0;0;0
39450;266;0;0;0
39550;226;0;0;0
39650;219;0;0;0
39750;256;0;0;0
39850;239;0;0;0
39950;265;0;0;0
40050;236;0;0;0
40150;258;0;0;0
40250;241;0;0;0
40350;235;0;0;0
40450;256;0;0;0
40550;236;0;0;0
40650;244;0;0;0
40750;213;0;0;0
40850;229;0;0;0
40950;228;0;0;0
41050;235;0;0;0
41150;244;0;0;0
41250;232;0;0;0
41350;227;0;0;0
41450;241;0;0;0
41550;253;0;0;0
41650;224;0;0;0
41750;245;0;0;0
41850;244;0;0;0
41950;256;0;0;0
42050;238;0;0;0
42150;253;0;0;0
42250;245;0;0;0
42350;244;0;0;0
42450;241;0;0;0
42550;274;0;0;0
42650;217;0;0;0
42750;247;0;0;0
42850;222;0;0;0
42950;225;0;0;0
43050;251;0;0;0
43150;211;0;0;0
43250;217;0;0;0
43350;212;0;0;0
43450;228;0;0;0
43550;218;0;0;0
43650;229;0;0;0
43750;219;0;0;0
43850;218;0;0;0
43950;212;0;0;0
44050;251;0;0;0
44150;236;0;0;0
44250;215;0;0;0
44350;207;0;0;0
44450;235;0;0;0
44550;226;0;0;0
44650;236;0;0;0
44750;229;0;0;0
44850;264;0;0;0
44950;258;0;0;0
45050;240;0;0;0
45150;228;0;0;0
45250;236;0;0;0
45350;239;0;0;0
45450;268;0;0;0
45550;226;0;0;0
45650;233;0;0;0
45750;231;0;0;0
45850;236;0;0;0
45950;266;0;0;0
46050;250;0;0;0
46150;230;0;0;0
46250;240;0;0;0
46350;242;0;0;0
46450;237;0;0;0
46550;221;0;0;0
46650;245;0;0;0
46750;225;0;0;0
46850;243;0;0;0
46950;260;0;0;0
47050;226;0;0;0
47150;233;0;0;0
47250;246;0;0;0
47350;211;0;0;0
47450;266;0;0;0
47550;217;0;0;0
47650;235;0;0;0
47750;246;0;0;0
47850;244;0;0;0
47950;234;0;0;0
48050;234;0;0;0
48150;255;0;0;0
48250;264;0;0;0
48350;280;0;0;0
48450;241;0;0;0
48550;258;0;0;0
48650;267;0;0;0
48750;268;0;0;0
48850;235;0;0;0
48950;241;0;0;0
49050;276;0;0;0
49150;244;0;0;0
49250;273;0;0;0
49350;266;0;0;0
49450;345;0;0;0
49550;429;0;0;0
49650;770;0;0;0
49750;1503;0;0;0
49850;3123;0;0;0
49950;5319;0;0;0
