BinCenter (ps);Histo01;Histo02;Histo03;Histo04
14450;685;4;4;0
14550;613;4;4;0
14650;650;0;0;0
14750;608;0;0;0
14850;615;0;0;0
14950;642;0;0;0
15050;636;0;0;0
15150;659;0;0;0
15250;587;0;0;0
15350;608;0;0;0
15450;597;0;0;0
15550;638;0;0;0
15650;578;0;0;0
15750;604;0;0;0
15850;559;0;0;0
15950;574;0;0;0
16050;626;0;0;0
16150;578;0;0;0
16250;610;0;0;0
16350;610;0;0;0
16450;571;0;0;0
16550;589;0;0;0
16650;627;0;0;0
16750;541;0;0;0
16850;596;0;0;0
16950;586;0;0;0
17050;642;0;0;0
17150;567;0;0;0
17250;657;0;0;0
17350;594;0;0;0
17450;570;0;0;0
17550;611;0;0;0
17650;637;0;0;0
17750;604;0;0;0
17850;594;0;0;0
17950;605;0;0;0
18050;569;0;0;0
18150;543;0;0;0
18250;560;0;0;0
18350;570;0;0;0
18450;540;0;0;0
18550;580;0;0;0
18650;574;0;0;0
18750;566;0;0;0
18850;591;0;0;0
18950;574;0;0;0
19050;531;0;0;0
19150;579;0;0;0
19250;521;0;0;0
19350;576;0;0;0
19450;549;0;0;0
19550;569;0;0;0
19650;584;0;0;0
19750;587;0;0;0
19850;589;0;0;0
19950;600;0;0;0
20050;611;0;0;0
20150;630;0;0;0
20250;593;0;0;0
20350;603;0;0;0
20450;596;0;0;0
20550;612;0;0;0
20650;627;0;0;0
20750;626;0;0;0
20850;597;0;0;0
20950;579;0;0;0
21050;568;0;0;0
21150;613;0;0;0
21250;600;0;0;0
21350;599;0;0;0
21450;614;0;0;0
21550;585;0;0;0
21650;565;0;0;0
21750;585;0;0;0
21850;551;0;0;0
21950;613;0;0;0
22050;593;0;0;0
22150;624;0;0;0
22250;627;0;0;0
22350;591;0;0;0
22450;621;0;0;0
22550;625;0;0;0
22650;578;0;0;0
22750;602;0;0;0
22850;629;0;0;0
22950;606;0;0;0
23050;660;0;0;0
23150;645;0;0;0
23250;655;0;0;0
23350;645;0;0;0
23450;662;0;0;0
23550;680;0;0;0
23650;674;0;0;0
23750;627;0;0;0
23850;684;0;0;0
23950;642;0;0;0
24050;591;0;0;0
24150;677;0;0;0
24250;722;0;0;0
24350;775;0;0;0
24450;925;0;0;0
24550;1428;0;0;0
24650;2744;0;0;0
24750;5483;0;0;0
24850;11316;0;0;0
24950;18788;0;0;0
25050;24362;0;0;0
25150;21665;0;0;0
25250;14169;0;0;0
25350;6977;0;0;0
25450;3255;0;0;0
25550;1572;0;0;0
25650;998;0;0;0
25750;821;0;0;0
25850;706;0;0;0
25950;715;0;0;0
26050;645;0;0;0
26150;671;0;0;0
26250;651;0;0;0
26350;631;0;0;0
26450;644;0;0;0
26550;682;0;0;0
26650;667;0;0;0
26750;600;0;0;0
26850;638;0;0;0
26950;633;0;0;0
27050;672;0;0;0
27150;606;0;0;0
27250;617;0;0;0
27350;590;0;0;0
27450;595;0;0;0
27550;621;0;0;0
27650;622;0;0;0
27750;591;0;0;0
27850;571;0;0;0
27950;584;0;0;0
28050;637;0;0;0
28150;583;0;0;0
28250;567;0;0;0
28350;593;0;0;0
28450;609;0;0;0
28550;566;0;0;0
28650;606;0;0;0
28750;571;0;0;0
28850;575;0;0;0
28950;574;0;0;0
29050;595;0;0;0
29150;609;0;0;0
29250;650;0;0;0
29350;593;0;0;0
29450;601;0;0;0
29550;638;0;0;0
29650;642;0;0;0
29750;577;0;0;0
29850;625;0;0;0
29950;591;0;0;0
30050;586;0;0;0
30150;646;0;0;0
30250;626;0;0;0
30350;613;0;0;0
30450;589;0;0;0
30550;581;0;0;0
30650;559;0;0;0
30750;577;0;0;0
30850;553;0;0;0
30950;574;0;0;0
31050;537;0;0;0
31150;550;0;0;0
31250;571;0;0;0
31350;548;0;0;0
31450;559;0;0;0
31550;567;0;0;0
31650;584;0;0;0
31750;570;0;0;0
31850;620;0;0;0
31950;612;0;0;0
32050;543;0;0;0
32150;595;0;0;0
32250;585;0;0;0
32350;585;0;0;0
32450;619;0;0;0
32550;594;0;0;0
32650;603;0;0;0
32750;585;0;0;0
32850;568;0;0;0
32950;615;0;0;0
33050;582;0;0;0
33150;617;0;0;0
33250;627;0;0;0
33350;595;0;0;0
33450;554;0;0;0
33550;563;0;0;0
33650;621;0;0;0
33750;562;0;0;0
33850;630;0;0;0
33950;618;0;0;0
34050;602;0;0;0
34150;662;0;0;0
34250;584;0;0;0
34350;575;0;0;0
34450;608;0;0;0
34550;594;0;0;0
34650;583;0;0;0
34750;596;0;0;0
34850;587;0;0;0
34950;611;0;0;0
35050;601;0;0;0
35150;624;0;0;0
35250;566;0;0;0
35350;645;0;0;0
35450;616;0;0;0
35550;632;0;0;0
35650;639;0;0;0
35750;665;0;0;0
35850;627;0;0;0
35950;650;0;0;0
36050;705;0;0;0
36150;656;0;0;0
36250;627;0;0;0
36350;640;0;0;0
36450;656;0;0;0
36550;627;0;0;0
36650;706;0;0;0
36750;719;0;0;0
36850;799;0;0;0
36950;942;0;0;0
37050;1436;0;0;0
37150;2668;0;0;0
37250;5421;0;0;0
37350;11100;0;0;0
37450;19247;0;0;0
37550;23826;0;0;0
37650;21754;0;0;0
37750;14047;0;0;0
37850;7063;0;0;0
37950;3132;0;0;0
38050;1560;0;0;0
38150;1026;0;0;0
38250;822;0;0;0
38350;717;0;0;0
38450;624;0;0;0
38550;669;0;0;0
38650;658;0;0;0
38750;612;0;0;0
38850;639;0;0;0
38950;663;0;0;0
39050;636;0;0;0
39150;639;0;0;0
39250;689;0;0;0
39350;650;0;0;0
39450;643;0;0;0
39550;601;0;0;0
39650;623;0;0;0
39750;619;0;0;0
39850;635;0;0;0
39950;600;0;0;0
40050;617;0;0;0
40150;562;0;0;0
40250;626;0;0;0
40350;575;0;0;0
40450;604;0;0;0
40550;598;0;0;0
40650;577;0;0;0
40750;572;0;0;0
40850;591;0;0;0
40950;573;0;0;0
41050;621;0;0;0
41150;616;0;0;0
41250;582;0;0;0
41350;588;0;0;0
41450;611;0;0;0
41550;624;0;0;0
41650;627;0;0;0
41750;619;0;0;0
41850;602;0;0;0
41950;594;0;0;0
42050;614;0;0;0
42150;570;0;0;0
42250;577;0;0;0
42350;596;0;0;0
42450;577;0;0;0
42550;585;0;0;0
42650;623;0;0;0
42750;598;0;0;0
42850;609;0;0;0
42950;605;0;0;0
43050;629;0;0;0
43150;603;0;0;0
43250;559;0;0;0
43350;610;0;0;0
43450;542;0;0;0
43550;607;0;0;0
43650;560;0;0;0
43750;540;0;0;0
43850;547;0;0;0
43950;588;0;0;0
44050;610;0;0;0
44150;591;0;0;0
44250;559;0;0;0
44350;600;0;0;0
44450;553;0;0;0
44550;571;0;0;0
44650;608;0;0;0
44750;611;0;0;0
44850;535;0;0;0
44950;616;0;0;0
45050;611;0;0;0
45150;560;0;0;0
45250;601;0;0;0
45350;593;0;0;0
45450;591;0;0;0
45550;599;0;0;0
45650;616;0;0;0
45750;607;0;0;0
45850;573;0;0;0
45950;633;0;0;0
46050;615;0;0;0
46150;595;0;0;0
46250;612;0;0;0
46350;575;0;0;0
46450;629;0;0;0
46550;619;0;0;0
46650;591;0;0;0
46750;618;0;0;0
46850;606;0;0;0
46950;612;0;0;0
47050;647;0;0;0
47150;572;0;0;0
47250;611;0;0;0
47350;640;0;0;0
47450;615;0;0;0
47550;615;0;0;0
47650;636;0;0;0
47750;626;0;0;0
47850;637;0;0;0
47950;592;0;0;0
48050;671;0;0;0
48150;624;0;0;0
48250;597;0;0;0
48350;700;0;0;0
48450;648;0;0;0
48550;620;0;0;0
48650;693;0;0;0
48750;668;0;0;0
48850;607;0;0;0
48950;660;0;0;0
49050;651;0;0;0
49150;674;0;0;0
49250;718;0;0;0
49350;747;0;0;0
49450;941;0;0;0
49550;1460;0;0;0
49650;2568;0;0;0
49750;5368;0;0;0
49850;11180;0;0;0
49950;18848;0;0;0
