BinCenter (ps);Histo01;Histo02;Histo03;Histo04
24750;157;0;0;0
24850;179;0;0;0
24950;161;0;0;0
25050;174;0;0;0
25150;179;0;0;0
25250;166;0;0;0
25350;156;0;0;0
25450;170;0;0;0
25550;181;0;0;0
25650;160;0;0;0
25750;182;0;0;0
25850;183;0;0;0
25950;179;0;0;0
26050;175;0;0;0
26150;171;0;0;0
26250;164;0;0;0
26350;188;0;0;0
26450;201;0;0;0
26550;180;0;0;0
26650;183;0;0;0
26750;178;0;0;0
26850;179;0;0;0
26950;175;0;0;0
27050;206;0;0;0
27150;171;0;0;0
27250;159;0;0;0
27350;151;0;0;0
27450;173;0;0;0
27550;157;0;0;0
27650;179;0;0;0
27750;182;0;0;0
27850;169;0;0;0
27950;147;0;0;0
28050;161;0;0;0
28150;148;0;0;0
28250;163;0;0;0
28350;180;0;0;0
28450;172;0;0;0
28550;181;0;0;0
28650;199;0;0;0
28750;176;0;0;0
28850;170;0;0;0
28950;159;0;0;0
29050;177;0;0;0
29150;199;0;0;0
29250;200;0;0;0
29350;204;0;0;0
29450;211;0;0;0
29550;181;0;0;0
29650;193;0;0;0
29750;202;0;0;0
29850;177;0;0;0
29950;223;0;0;0
30050;169;0;0;0
30150;190;0;0;0
30250;167;0;0;0
30350;185;0;0;0
30450;205;0;0;0
30550;190;0;0;0
30650;201;0;0;0
30750;187;0;0;0
30850;179;0;0;0
30950;184;0;0;0
31050;187;0;0;0
31150;178;0;0;0
31250;173;0;0;0
31350;201;0;0;0
31450;191;0;0;0
31550;190;0;0;0
31650;175;0;0;0
31750;169;0;0;0
31850;187;0;0;0
31950;182;0;0;0
32050;171;0;0;0
32150;164;0;0;0
32250;172;0;0;0
32350;174;0;0;0
32450;176;0;0;0
32550;190;0;0;0
32650;153;0;0;0
32750;212;0;0;0
32850;172;0;0;0
32950;193;0;0;0
33050;182;0;0;0
33150;164;0;0;0
33250;191;0;0;0
33350;179;0;0;0
33450;145;0;0;0
33550;161;0;0;0
33650;157;0;0;0
33750;171;0;0;0
33850;211;0;0;0
33950;197;0;0;0
34050;162;0;0;0
34150;172;0;0;0
34250;187;0;0;0
34350;164;0;0;0
34450;175;0;0;0
34550;187;0;0;0
34650;163;0;0;0
34750;170;0;0;0
34850;172;0;0;0
34950;199;0;0;0
35050;170;0;0;0
35150;179;0;0;0
35250;176;0;0;0
35350;194;0;0;0
35450;178;0;0;0
35550;182;0;0;0
35650;164;0;0;0
35750;182;0;0;0
35850;168;0;0;0
35950;165;0;0;0
36050;177;0;0;0
36150;155;0;0;0
36250;196;0;0;0
36350;164;0;0;0
36450;177;0;0;0
36550;185;0;0;0
36650;188;0;0;0
36750;154;0;0;0
36850;171;0;0;0
36950;195;0;0;0
37050;192;0;0;0
37150;170;0;0;0
37250;192;0;0;0
37350;192;0;0;0
37450;166;0;0;0
37550;160;0;0;0
37650;172;0;0;0
37750;187;0;0;0
37850;183;0;0;0
37950;157;0;0;0
38050;160;0;0;0
38150;168;0;0;0
38250;184;0;0;0
38350;173;0;0;0
38450;158;0;0;0
38550;157;0;0;0
38650;178;0;0;0
38750;197;0;0;0
38850;182;0;0;0
38950;183;0;0;0
39050;203;0;0;0
39150;176;0;0;0
39250;198;0;0;0
39350;215;0;0;0
39450;300;0;0;0
39550;436;0;0;0
39650;772;0;0;0
39750;1796;0;0;0
39850;3903;0;0;0
39950;6395;0;0;0
40050;7922;0;0;0
40150;6806;0;0;0
40250;4145;0;0;0
40350;1957;0;0;0
40450;930;0;0;0
40550;391;0;0;0
40650;254;0;0;0
40750;253;0;0;0
40850;176;0;0;0
40950;175;0;0;0
41050;162;0;0;0
41150;179;0;0;0
41250;199;0;0;0
41350;180;0;0;0
41450;187;0;0;0
41550;167;0;0;0
41650;185;0;0;0
41750;170;0;0;0
41850;154;0;0;0
41950;147;0;0;0
42050;178;0;0;0
42150;182;0;0;0
42250;158;0;0;0
42350;170;0;0;0
42450;158;0;0;0
42550;193;0;0;0
42650;171;0;0;0
42750;163;0;0;0
42850;171;0;0;0
42950;169;0;0;0
43050;169;0;0;0
43150;167;0;0;0
43250;188;0;0;0
43350;176;0;0;0
43450;185;0;0;0
43550;173;0;0;0
43650;165;0;0;0
43750;194;0;0;0
43850;168;0;0;0
43950;156;0;0;0
44050;156;0;0;0
44150;182;0;0;0
44250;194;0;0;0
44350;170;0;0;0
44450;162;0;0;0
44550;163;0;0;0
44650;185;0;0;0
44750;193;0;0;0
44850;159;0;0;0
44950;175;0;0;0
45050;152;0;0;0
45150;191;0;0;0
45250;173;0;0;0
45350;162;0;0;0
45450;198;0;0;0
45550;185;0;0;0
45650;166;0;0;0
45750;163;0;0;0
45850;178;0;0;0
45950;176;0;0;0
46050;170;0;0;0
46150;152;0;0;0
46250;191;0;0;0
46350;173;0;0;0
46450;164;0;0;0
46550;194;0;0;0
46650;181;0;0;0
46750;177;0;0;0
46850;174;0;0;0
46950;190;0;0;0
47050;184;0;0;0
47150;169;0;0;0
47250;162;0;0;0
47350;158;0;0;0
47450;183;0;0;0
47550;147;0;0;0
47650;178;0;0;0
47750;183;0;0;0
47850;156;0;0;0
47950;205;0;0;0
48050;207;0;0;0
48150;181;0;0;0
48250;184;0;0;0
48350;142;0;0;0
48450;168;0;0;0
48550;160;0;0;0
48650;159;0;0;0
48750;160;0;0;0
48850;170;0;0;0
48950;214;0;0;0
49050;197;0;0;0
49150;193;0;0;0
49250;214;0;0;0
49350;196;0;0;0
49450;192;0;0;0
49550;182;0;0;0
49650;220;0;0;0
49750;183;0;0;0
49850;183;0;0;0
49950;179;0;0;0
