BinCenter (ps);Histo01;Histo02;Histo03;Histo04
13650;202;0;0;0
13750;219;0;0;0
13850;223;0;0;0
13950;249;0;0;0
14050;241;0;0;0
14150;187;0;0;0
14250;230;0;0;0
14350;221;0;0;0
14450;219;0;0;0
14550;194;0;0;0
14650;240;0;0;0
14750;199;0;0;0
14850;233;0;0;0
14950;225;0;0;0
15050;188;0;0;0
15150;232;0;0;0
15250;227;0;0;0
15350;217;0;0;0
15450;205;0;0;0
15550;222;0;0;0
15650;245;0;0;0
15750;220;0;0;0
15850;233;0;0;0
15950;221;0;0;0
16050;242;0;0;0
16150;280;0;0;0
16250;342;0;0;0
16350;537;0;0;0
16450;1016;0;0;0
16550;2108;0;0;0
16650;3808;0;0;0
16750;4954;0;0;0
16850;4867;0;0;0
16950;3156;0;0;0
17050;1603;0;0;0
17150;775;0;0;0
17250;439;0;0;0
17350;275;0;0;0
17450;256;0;0;0
17550;254;0;0;0
17650;219;0;0;0
17750;224;0;0;0
17850;213;0;0;0
17950;238;0;0;0
18050;215;0;0;0
18150;194;0;0;0
18250;202;0;0;0
18350;223;0;0;0
18450;220;0;0;0
18550;210;0;0;0
18650;221;0;0;0
18750;221;0;0;0
18850;227;0;0;0
18950;209;0;0;0
19050;206;0;0;0
19150;204;0;0;0
19250;209;0;0;0
19350;257;0;0;0
19450;229;0;0;0
19550;238;0;0;0
19650;182;0;0;0
19750;204;0;0;0
19850;212;0;0;0
19950;217;0;0;0
20050;222;0;0;0
20150;197;0;0;0
20250;202;0;0;0
20350;188;0;0;0
20450;186;0;0;0
20550;215;0;0;0
20650;224;0;0;0
20750;218;0;0;0
20850;223;0;0;0
20950;222;0;0;0
21050;206;0;0;0
21150;198;0;0;0
21250;204;0;0;0
21350;202;0;0;0
21450;232;0;0;0
21550;219;0;0;0
21650;223;0;0;0
21750;193;0;0;0
21850;255;0;0;0
21950;217;0;0;0
22050;226;0;0;0
22150;234;0;0;0
22250;202;0;0;0
22350;259;0;0;0
22450;197;0;0;0
22550;197;0;0;0
22650;200;0;0;0
22750;224;0;0;0
22850;229;0;0;0
22950;216;0;0;0
23050;205;0;0;0
23150;191;0;0;0
23250;231;0;0;0
23350;201;0;0;0
23450;201;0;0;0
23550;214;0;0;0
23650;197;0;0;0
23750;238;0;0;0
23850;217;0;0;0
23950;208;0;0;0
24050;211;0;0;0
24150;232;0;0;0
24250;249;0;0;0
24350;256;0;0;0
24450;281;0;0;0
24550;300;0;0;0
24650;438;0;0;0
24750;820;0;0;0
24850;1633;0;0;0
24950;3153;0;0;0
25050;4644;0;0;0
25150;5059;0;0;0
25250;3725;0;0;0
25350;2084;0;0;0
25450;998;0;0;0
25550;524;0;0;0
25650;306;0;0;0
25750;283;0;0;0
25850;233;0;0;0
25950;214;0;0;0
26050;212;0;0;0
26150;223;0;0;0
26250;226;0;0;0
26350;223;0;0;0
26450;204;0;0;0
26550;189;0;0;0
26650;201;0;0;0
26750;199;0;0;0
26850;215;0;0;0
26950;234;0;0;0
27050;211;0;0;0
27150;217;0;0;0
27250;217;0;0;0
27350;232;0;0;0
27450;213;0;0;0
27550;252;0;0;0
27650;228;0;0;0
27750;198;0;0;0
27850;225;0;0;0
27950;210;0;0;0
28050;238;0;0;0
28150;218;0;0;0
28250;231;0;0;0
28350;222;0;0;0
28450;212;0;0;0
28550;208;0;0;0
28650;188;0;0;0
28750;236;0;0;0
28850;215;0;0;0
28950;201;0;0;0
29050;205;0;0;0
29150;218;0;0;0
29250;212;0;0;0
29350;234;0;0;0
29450;230;0;0;0
29550;195;0;0;0
29650;219;0;0;0
29750;200;0;0;0
29850;227;0;0;0
29950;220;0;0;0
30050;246;0;0;0
30150;213;0;0;0
30250;210;0;0;0
30350;202;0;0;0
30450;227;0;0;0
30550;211;0;0;0
30650;248;0;0;0
30750;202;0;0;0
30850;200;0;0;0
30950;225;0;0;0
31050;198;0;0;0
31150;227;0;0;0
31250;206;0;0;0
31350;204;0;0;0
31450;237;0;0;0
31550;220;0;0;0
31650;214;0;0;0
31750;216;0;0;0
31850;225;0;0;0
31950;212;0;0;0
32050;203;0;0;0
32150;195;0;0;0
32250;211;0;0;0
32350;253;0;0;0
32450;216;0;0;0
32550;238;0;0;0
32650;238;0;0;0
32750;249;0;0;0
32850;295;0;0;0
32950;420;0;0;0
33050;665;0;0;0
33150;1320;0;0;0
33250;2630;0;0;0
33350;4171;0;0;0
33450;5008;0;0;0
33550;4241;0;0;0
33650;2535;0;0;0
33750;1245;0;0;0
33850;608;0;0;0
33950;360;0;0;0
34050;263;0;0;0
34150;270;0;0;0
34250;210;0;0;0
34350;216;0;0;0
34450;243;0;0;0
34550;220;0;0;0
34650;222;0;0;0
34750;226;0;0;0
34850;208;0;0;0
34950;236;0;0;0
35050;217;0;0;0
35150;207;0;0;0
35250;244;0;0;0
35350;198;0;0;0
35450;192;0;0;0
35550;215;0;0;0
35650;210;0;0;0
35750;212;0;0;0
35850;199;0;0;0
35950;241;0;0;0
36050;211;0;0;0
36150;211;0;0;0
36250;220;0;0;0
36350;222;0;0;0
36450;240;0;0;0
36550;184;0;0;0
36650;211;0;0;0
36750;201;0;0;0
36850;209;0;0;0
36950;186;0;0;0
37050;209;0;0;0
37150;212;0;0;0
37250;215;0;0;0
37350;229;0;0;0
37450;204;0;0;0
37550;219;0;0;0
37650;227;0;0;0
37750;180;0;0;0
37850;212;0;0;0
37950;235;0;0;0
38050;226;0;0;0
38150;231;0;0;0
38250;198;0;0;0
38350;209;0;0;0
38450;230;0;0;0
38550;223;0;0;0
38650;234;0;0;0
38750;225;0;0;0
38850;226;0;0;0
38950;238;0;0;0
39050;227;0;0;0
39150;206;0;0;0
39250;195;0;0;0
39350;222;0;0;0
39450;199;0;0;0
39550;213;0;0;0
39650;241;0;0;0
39750;238;0;0;0
39850;219;0;0;0
39950;223;0;0;0
40050;217;0;0;0
40150;221;0;0;0
40250;226;0;0;0
40350;234;0;0;0
40450;236;0;0;0
40550;211;0;0;0
40650;203;0;0;0
40750;207;0;0;0
40850;232;0;0;0
40950;228;0;0;0
41050;223;0;0;0
41150;229;0;0;0
41250;311;0;0;0
41350;563;0;0;0
41450;1021;0;0;0
41550;2061;0;0;0
41650;3743;0;0;0
41750;4948;0;0;0
41850;4672;0;0;0
41950;3130;0;0;0
42050;1647;0;0;0
42150;700;0;0;0
42250;419;0;0;0
42350;300;0;0;0
42450;246;0;0;0
42550;252;0;0;0
42650;227;0;0;0
42750;226;0;0;0
42850;227;0;0;0
42950;226;0;0;0
43050;244;0;0;0
43150;224;0;0;0
43250;220;0;0;0
43350;228;0;0;0
43450;208;0;0;0
43550;185;0;0;0
43650;188;0;0;0
43750;215;0;0;0
43850;220;0;0;0
43950;202;0;0;0
44050;230;0;0;0
44150;210;0;0;0
44250;238;0;0;0
44350;206;0;0;0
44450;220;0;0;0
44550;180;0;0;0
44650;215;0;0;0
44750;206;0;0;0
44850;200;0;0;0
44950;232;0;0;0
45050;230;0;0;0
45150;209;0;0;0
45250;217;0;0;0
45350;200;0;0;0
45450;201;0;0;0
45550;221;0;0;0
45650;208;0;0;0
45750;226;0;0;0
45850;235;0;0;0
45950;207;0;0;0
46050;205;0;0;0
46150;223;0;0;0
46250;228;0;0;0
46350;217;0;0;0
46450;211;0;0;0
46550;228;0;0;0
46650;216;0;0;0
46750;208;0;0;0
46850;226;0;0;0
46950;211;0;0;0
47050;205;0;0;0
47150;217;0;0;0
47250;251;0;0;0
47350;241;0;0;0
47450;213;0;0;0
47550;224;0;0;0
47650;215;0;0;0
47750;225;0;0;0
47850;221;0;0;0
47950;222;0;0;0
48050;227;0;0;0
48150;214;0;0;0
48250;182;0;0;0
48350;210;0;0;0
48450;212;0;0;0
48550;216;0;0;0
48650;227;0;0;0
48750;193;0;0;0
48850;215;0;0;0
48950;226;0;0;0
49050;208;0;0;0
49150;230;0;0;0
49250;236;0;0;0
49350;248;0;0;0
49450;249;0;0;0
49550;293;0;0;0
49650;423;0;0;0
49750;831;0;0;0
49850;1635;0;0;0
49950;3132;0;0;0
