BinCenter (ps);Histo01;Histo02;Histo03;Histo04
34150;96;0;0;0
34250;104;0;0;0
34350;114;0;0;0
34450;112;0;0;0
34550;105;0;0;0
34650;102;0;0;0
34750;88;0;0;0
34850;109;0;0;0
34950;99;0;0;0
35050;109;0;0;0
35150;93;0;0;0
35250;96;0;0;0
35350;93;0;0;0
35450;100;0;0;0
35550;97;0;0;0
35650;102;0;0;0
35750;125;0;0;0
35850;117;0;0;0
35950;89;0;0;0
36050;84;0;0;0
36150;88;0;0;0
36250;130;0;0;0
36350;100;0;0;0
36450;102;0;0;0
36550;102;0;0;0
36650;118;0;0;0
36750;95;0;0;0
36850;104;0;0;0
36950;118;0;0;0
37050;103;0;0;0
37150;102;0;0;0
37250;95;0;0;0
37350;107;0;0;0
37450;84;0;0;0
37550;97;0;0;0
37650;114;0;0;0
37750;106;0;0;0
37850;110;0;0;0
37950;106;0;0;0
38050;100;0;0;0
38150;87;0;0;0
38250;96;0;0;0
38350;117;0;0;0
38450;112;0;0;0
38550;102;0;0;0
38650;104;0;0;0
38750;104;0;0;0
38850;119;0;0;0
38950;105;0;0;0
39050;105;0;0;0
39150;109;0;0;0
39250;109;0;0;0
39350;113;0;0;0
39450;177;0;0;0
39550;282;0;0;0
39650;556;0;0;0
39750;1280;0;0;0
39850;2749;0;0;0
39950;4795;0;0;0
40050;5994;0;0;0
40150;5357;0;0;0
40250;3259;0;0;0
40350;1605;0;0;0
40450;700;0;0;0
40550;329;0;0;0
40650;188;0;0;0
40750;139;0;0;0
40850;115;0;0;0
40950;114;0;0;0
41050;93;0;0;0
41150;103;0;0;0
41250;88;0;0;0
41350;108;0;0;0
41450;127;0;0;0
41550;98;0;0;0
41650;118;0;0;0
41750;101;0;0;0
41850;115;0;0;0
41950;109;0;0;0
42050;102;0;0;0
42150;111;0;0;0
42250;93;0;0;0
42350;106;0;0;0
42450;94;0;0;0
42550;93;0;0;0
42650;96;0;0;0
42750;99;0;0;0
42850;83;0;0;0
42950;106;0;0;0
43050;84;0;0;0
43150;95;0;0;0
43250;89;0;0;0
43350;86;0;0;0
43450;95;0;0;0
43550;101;0;0;0
43650;93;0;0;0
43750;102;0;0;0
43850;101;0;0;0
43950;96;0;0;0
44050;98;0;0;0
44150;102;0;0;0
44250;109;0;0;0
44350;108;0;0;0
44450;101;0;0;0
44550;101;0;0;0
44650;122;0;0;0
44750;107;0;0;0
44850;111;0;0;0
44950;96;0;0;0
45050;95;0;0;0
45150;106;0;0;0
45250;78;0;0;0
45350;94;0;0;0
45450;96;0;0;0
45550;107;0;0;0
45650;98;0;0;0
45750;92;0;0;0
45850;114;0;0;0
45950;88;0;0;0
46050;92;0;0;0
46150;108;0;0;0
46250;102;0;0;0
46350;81;0;0;0
46450;108;0;0;0
46550;94;0;0;0
46650;96;0;0;0
46750;102;0;0;0
46850;99;0;0;0
46950;88;0;0;0
47050;99;0;0;0
47150;100;0;0;0
47250;89;0;0;0
47350;102;0;0;0
47450;108;0;0;0
47550;91;0;0;0
47650;96;0;0;0
47750;87;0;0;0
47850;101;0;0;0
47950;110;0;0;0
48050;98;0;0;0
48150;94;0;0;0
48250;99;0;0;0
48350;105;0;0;0
48450;117;0;0;0
48550;98;0;0;0
48650;103;0;0;0
48750;92;0;0;0
48850;105;0;0;0
48950;120;0;0;0
49050;111;0;0;0
49150;90;0;0;0
49250;95;0;0;0
49350;110;0;0;0
49450;117;0;0;0
49550;90;0;0;0
49650;90;0;0;0
49750;107;0;0;0
49850;110;0;0;0
49950;118;0;0;0
