BinCenter (ps);Histo01;Histo02;Histo03;Histo04
36350;161;0;0;0
36450;132;0;0;0
36550;141;0;0;0
36650;162;0;0;0
36750;145;0;0;0
36850;140;0;0;0
36950;148;0;0;0
37050;146;0;0;0
37150;136;0;0;0
37250;164;0;0;0
37350;134;0;0;0
37450;156;0;0;0
37550;149;0;0;0
37650;183;0;0;0
37750;151;0;0;0
37850;151;0;0;0
37950;142;0;0;0
38050;149;0;0;0
38150;146;0;0;0
38250;145;0;0;0
38350;161;0;0;0
38450;129;0;0;0
38550;135;0;0;0
38650;146;0;0;0
38750;156;0;0;0
38850;139;0;0;0
38950;154;0;0;0
39050;138;0;0;0
39150;156;0;0;0
39250;147;0;0;0
39350;189;0;0;0
39450;191;0;0;0
39550;272;0;0;0
39650;425;0;0;0
39750;857;0;0;0
39850;1636;0;0;0
39950;2887;0;0;0
40050;3848;0;0;0
40150;3582;0;0;0
40250;2395;0;0;0
40350;1257;0;0;0
40450;602;0;0;0
40550;326;0;0;0
40650;237;0;0;0
40750;182;0;0;0
40850;176;0;0;0
40950;183;0;0;0
41050;156;0;0;0
41150;159;0;0;0
41250;155;0;0;0
41350;155;0;0;0
41450;123;0;0;0
41550;145;0;0;0
41650;129;0;0;0
41750;144;0;0;0
41850;135;0;0;0
41950;139;0;0;0
42050;149;0;0;0
42150;136;0;0;0
42250;153;0;0;0
42350;165;0;0;0
42450;140;0;0;0
42550;155;0;0;0
42650;121;0;0;0
42750;146;0;0;0
42850;149;0;0;0
42950;143;0;0;0
43050;156;0;0;0
43150;150;0;0;0
43250;158;0;0;0
43350;125;0;0;0
43450;162;0;0;0
43550;143;0;0;0
43650;162;0;0;0
43750;150;0;0;0
43850;150;0;0;0
43950;131;0;0;0
44050;135;0;0;0
44150;144;0;0;0
44250;154;0;0;0
44350;133;0;0;0
44450;161;0;0;0
44550;145;0;0;0
44650;157;0;0;0
44750;135;0;0;0
44850;125;0;0;0
44950;128;0;0;0
45050;147;0;0;0
45150;158;0;0;0
45250;174;0;0;0
45350;155;0;0;0
45450;164;0;0;0
45550;127;0;0;0
45650;150;0;0;0
45750;142;0;0;0
45850;167;0;0;0
45950;140;0;0;0
46050;150;0;0;0
46150;157;0;0;0
46250;158;0;0;0
46350;137;0;0;0
46450;157;0;0;0
46550;148;0;0;0
46650;138;0;0;0
46750;149;0;0;0
46850;144;0;0;0
46950;147;0;0;0
47050;137;0;0;0
47150;127;0;0;0
47250;139;0;0;0
47350;152;0;0;0
47450;137;0;0;0
47550;148;0;0;0
47650;138;0;0;0
47750;139;0;0;0
47850;154;0;0;0
47950;172;0;0;0
48050;123;0;0;0
48150;159;0;0;0
48250;127;0;0;0
48350;144;0;0;0
48450;159;0;0;0
48550;167;0;0;0
48650;154;0;0;0
48750;136;0;0;0
48850;143;0;0;0
48950;154;0;0;0
49050;151;0;0;0
49150;154;0;0;0
49250;160;0;0;0
49350;147;0;0;0
49450;207;0;0;0
49550;259;0;0;0
49650;429;0;0;0
49750;785;0;0;0
49850;1596;0;0;0
49950;2848;0;0;0
