BinCenter (ps);Histo01;Histo02;Histo03;Histo04
27150;141;0;0;0
27250;138;0;0;0
27350;151;0;0;0
27450;138;0;0;0
27550;154;0;0;0
27650;152;0;0;0
27750;151;0;0;0
27850;166;0;0;0
27950;159;0;0;0
28050;120;0;0;0
28150;135;0;0;0
28250;122;0;0;0
28350;143;0;0;0
28450;114;0;0;0
28550;150;0;0;0
28650;139;0;0;0
28750;141;0;0;0
28850;141;0;0;0
28950;140;0;0;0
29050;133;0;0;0
29150;153;0;0;0
29250;146;0;0;0
29350;138;0;0;0
29450;140;0;0;0
29550;157;0;0;0
29650;151;0;0;0
29750;136;0;0;0
29850;134;0;0;0
29950;138;0;0;0
30050;153;0;0;0
30150;145;0;0;0
30250;130;0;0;0
30350;135;0;0;0
30450;170;0;0;0
30550;127;0;0;0
30650;127;0;0;0
30750;122;0;0;0
30850;132;0;0;0
30950;125;0;0;0
31050;137;0;0;0
31150;127;0;0;0
31250;123;0;0;0
31350;132;0;0;0
31450;134;0;0;0
31550;152;0;0;0
31650;136;0;0;0
31750;122;0;0;0
31850;141;0;0;0
31950;141;0;0;0
32050;136;0;0;0
32150;118;0;0;0
32250;122;0;0;0
32350;147;0;0;0
32450;147;0;0;0
32550;161;0;0;0
32650;135;0;0;0
32750;131;0;0;0
32850;129;0;0;0
32950;147;0;0;0
33050;144;0;0;0
33150;135;0;0;0
33250;124;0;0;0
33350;137;0;0;0
33450;148;0;0;0
33550;139;0;0;0
33650;133;0;0;0
33750;163;0;0;0
33850;130;0;0;0
33950;141;0;0;0
34050;151;0;0;0
34150;146;0;0;0
34250;136;0;0;0
34350;139;0;0;0
34450;132;0;0;0
34550;127;0;0;0
34650;135;0;0;0
34750;136;0;0;0
34850;141;0;0;0
34950;136;0;0;0
35050;141;0;0;0
35150;150;0;0;0
35250;153;0;0;0
35350;139;0;0;0
35450;142;0;0;0
35550;151;0;0;0
35650;138;0;0;0
35750;135;0;0;0
35850;143;0;0;0
35950;151;0;0;0
36050;167;0;0;0
36150;153;0;0;0
36250;157;0;0;0
36350;146;0;0;0
36450;147;0;0;0
36550;154;0;0;0
36650;134;0;0;0
36750;160;0;0;0
36850;191;0;0;0
36950;213;0;0;0
37050;301;0;0;0
37150;530;0;0;0
37250;1045;0;0;0
37350;2181;0;0;0
37450;4086;0;0;0
37550;5305;0;0;0
37650;5049;0;0;0
37750;3196;0;0;0
37850;1653;0;0;0
37950;743;0;0;0
38050;349;0;0;0
38150;233;0;0;0
38250;191;0;0;0
38350;181;0;0;0
38450;157;0;0;0
38550;126;0;0;0
38650;146;0;0;0
38750;148;0;0;0
38850;141;0;0;0
38950;157;0;0;0
39050;162;0;0;0
39150;150;0;0;0
39250;159;0;0;0
39350;134;0;0;0
39450;161;0;0;0
39550;125;0;0;0
39650;136;0;0;0
39750;130;0;0;0
39850;150;0;0;0
39950;134;0;0;0
40050;137;0;0;0
40150;147;0;0;0
40250;157;0;0;0
40350;117;0;0;0
40450;155;0;0;0
40550;143;0;0;0
40650;153;0;0;0
40750;151;0;0;0
40850;140;0;0;0
40950;130;0;0;0
41050;123;0;0;0
41150;156;0;0;0
41250;131;0;0;0
41350;152;0;0;0
41450;135;0;0;0
41550;133;0;0;0
41650;133;0;0;0
41750;122;0;0;0
41850;122;0;0;0
41950;134;0;0;0
42050;146;0;0;0
42150;137;0;0;0
42250;149;0;0;0
42350;133;0;0;0
42450;127;0;0;0
42550;141;0;0;0
42650;129;0;0;0
42750;138;0;0;0
42850;151;0;0;0
42950;129;0;0;0
43050;127;0;0;0
43150;129;0;0;0
43250;105;0;0;0
43350;143;0;0;0
43450;129;0;0;0
43550;136;0;0;0
43650;129;0;0;0
43750;152;0;0;0
43850;142;0;0;0
43950;136;0;0;0
44050;161;0;0;0
44150;125;0;0;0
44250;133;0;0;0
44350;138;0;0;0
44450;143;0;0;0
44550;149;0;0;0
44650;145;0;0;0
44750;145;0;0;0
44850;140;0;0;0
44950;140;0;0;0
45050;131;0;0;0
45150;149;0;0;0
45250;141;0;0;0
45350;147;0;0;0
45450;147;0;0;0
45550;132;0;0;0
45650;165;0;0;0
45750;158;0;0;0
45850;143;0;0;0
45950;121;0;0;0
46050;162;0;0;0
46150;150;0;0;0
46250;152;0;0;0
46350;143;0;0;0
46450;134;0;0;0
46550;111;0;0;0
46650;160;0;0;0
46750;152;0;0;0
46850;127;0;0;0
46950;130;0;0;0
47050;131;0;0;0
47150;143;0;0;0
47250;149;0;0;0
47350;135;0;0;0
47450;142;0;0;0
47550;155;0;0;0
47650;141;0;0;0
47750;122;0;0;0
47850;157;0;0;0
47950;150;0;0;0
48050;140;0;0;0
48150;138;0;0;0
48250;148;0;0;0
48350;137;0;0;0
48450;162;0;0;0
48550;142;0;0;0
48650;165;0;0;0
48750;138;0;0;0
48850;140;0;0;0
48950;157;0;0;0
49050;167;0;0;0
49150;141;0;0;0
49250;150;0;0;0
49350;171;0;0;0
49450;199;0;0;0
49550;311;0;0;0
49650;528;0;0;0
49750;1076;0;0;0
49850;2286;0;0;0
49950;3972;0;0;0
