BinCenter (ps);Histo01;Histo02;Histo03;Histo04
12850;180;64513;60021;0
12950;195;64098;59392;0
13050;228;64683;59455;0
13150;207;65276;59332;0
13250;206;64826;59017;0
13350;188;65045;59354;0
13450;197;65113;58976;0
13550;205;65759;59542;0
13650;192;65393;59168;0
13750;209;65810;59407;0
13850;176;65572;59323;0
13950;176;65664;59647;0
14050;189;64988;59374;0
14150;179;65736;59341;0
14250;193;65337;60066;0
14350;195;65668;60280;0
14450;176;66248;60595;0
14550;180;66214;61380;0
14650;184;66963;61233;0
14750;178;67253;61678;0
14850;208;66501;61558;0
14950;194;67040;61652;0
15050;204;67376;61857;0
15150;200;67123;61719;0
15250;196;67455;61533;0
15350;171;67935;61905;0
15450;187;68473;62547;0
15550;204;69010;63571;0
15650;214;69838;63934;0
15750;214;70882;65417;0
15850;195;71730;66851;0
15950;194;73246;68937;0
16050;174;73016;68943;0
16150;194;73395;69195;0
16250;176;73169;68264;0
16350;189;72921;68352;0
16450;185;73008;68484;0
16550;215;72968;68666;0
16650;183;72847;68653;0
16750;192;73232;69270;0
16850;182;73762;69209;0
16950;224;74295;70693;0
17050;185;75007;70880;0
17150;184;76083;71677;0
17250;188;75365;71169;0
17350;180;75029;71122;0
17450;191;74624;69851;0
17550;182;73688;69023;0
17650;167;72228;66777;0
17750;194;70667;65528;0
17850;206;69621;65117;0
17950;168;69701;64618;0
18050;183;68857;64609;0
18150;185;69487;64938;0
18250;169;69123;64273;0
18350;183;67741;62585;0
18450;184;62908;58348;0
18550;177;57140;52752;0
18650;199;54566;51243;0
18750;170;53532;49724;0
18850;185;52586;48369;0
18950;179;52329;48565;0
19050;194;51613;48195;0
19150;182;51590;48626;0
19250;220;51440;47558;0
19350;192;50073;46123;0
19450;226;47908;44197;0
19550;227;45552;42428;0
19650;303;42707;39583;0
19750;798;39714;36944;0
19850;3214;37884;35619;0
19950;10389;37292;34647;0
20050;17193;36142;34039;0
20150;10748;35158;32937;0
20250;3055;32561;29864;0
20350;718;28481;26129;0
20450;314;24433;22816;0
20550;236;22290;20630;0
20650;211;20176;18338;0
20750;217;19108;17549;0
20850;225;18187;16456;0
20950;203;18160;16528;0
21050;187;18179;16811;0
21150;185;18063;16677;0
21250;176;16944;15651;0
21350;196;15309;14510;0
21450;192;12068;10972;0
21550;163;5657;4961;0
21650;174;1906;1764;0
21750;187;1154;1039;0
21850;185;920;866;0
21950;197;859;806;0
22050;186;900;832;0
22150;180;822;779;0
22250;187;784;675;0
22350;188;494;442;0
22450;185;136;134;0
22550;198;66;72;0
22650;180;81;79;0
22750;196;80;70;0
22850;205;80;71;0
22950;187;79;67;0
23050;177;79;58;0
23150;188;46;45;0
23250;195;27;24;0
23350;176;7;5;0
23450;187;4;3;0
23550;204;1;0;0
23650;188;1;0;0
23750;187;1;0;0
23850;206;1;1;0
23950;188;0;0;0
24050;222;1;1;0
24150;195;0;0;0
24250;196;0;0;0
24350;189;0;0;0
24450;207;0;0;0
24550;207;0;0;0
24650;183;0;0;0
24750;195;0;0;0
24850;186;0;0;0
24950;180;0;0;0
25050;191;0;0;0
25150;195;0;0;0
25250;206;0;0;0
25350;199;0;0;0
25450;188;0;0;0
25550;212;0;0;0
25650;193;0;0;0
25750;194;0;0;0
25850;207;0;0;0
25950;190;0;0;0
26050;208;0;0;0
26150;184;0;0;0
26250;204;0;0;0
26350;206;0;0;0
26450;167;0;0;0
26550;159;0;0;0
26650;196;0;0;0
26750;202;0;0;0
26850;180;0;0;0
26950;206;0;0;0
27050;218;0;0;0
27150;200;0;0;0
27250;175;0;0;0
27350;195;0;0;0
27450;188;0;0;0
27550;171;0;0;0
27650;181;0;0;0
27750;178;0;0;0
27850;191;0;0;0
27950;193;0;0;0
28050;174;0;0;0
28150;217;0;0;0
28250;179;0;0;0
28350;170;0;0;0
28450;186;0;0;0
28550;185;0;0;0
28650;201;0;0;0
28750;186;0;0;0
28850;199;0;0;0
28950;208;0;0;0
29050;217;0;0;0
29150;206;0;0;0
29250;212;0;0;0
29350;199;0;0;0
29450;204;0;0;0
29550;203;0;0;0
29650;219;0;0;0
29750;204;0;0;0
29850;218;0;0;0
29950;213;0;0;0
30050;221;0;0;0
30150;227;0;0;0
30250;163;0;0;0
30350;188;0;0;0
30450;207;0;0;0
30550;208;0;0;0
30650;199;0;0;0
30750;196;0;0;0
30850;213;0;0;0
30950;182;0;0;0
31050;211;0;0;0
31150;200;0;0;0
31250;196;0;0;0
31350;183;0;0;0
31450;190;0;0;0
31550;180;0;0;0
31650;184;0;0;0
31750;189;0;0;0
31850;183;0;0;0
31950;190;0;0;0
32050;211;0;0;0
32150;184;0;0;0
32250;225;0;0;0
32350;218;0;0;0
32450;216;0;0;0
32550;174;0;0;0
32650;208;0;0;0
32750;227;0;0;0
32850;186;0;0;0
32950;199;0;0;0
33050;176;0;0;0
33150;177;0;0;0
33250;183;0;0;0
33350;166;0;0;0
33450;191;0;0;0
33550;201;0;0;0
33650;198;0;0;0
33750;190;0;0;0
33850;190;0;0;0
33950;208;0;0;0
34050;201;0;0;0
34150;191;0;0;0
34250;189;0;0;0
34350;185;0;0;0
34450;188;0;0;0
34550;200;0;0;0
34650;190;0;0;0
34750;202;0;0;0
34850;197;0;0;0
34950;213;0;0;0
35050;186;0;0;0
35150;186;0;0;0
35250;199;0;0;0
35350;198;0;0;0
35450;182;0;0;0
35550;177;0;0;0
35650;210;0;0;0
35750;184;0;0;0
35850;191;0;0;0
35950;190;0;0;0
36050;184;0;0;0
36150;180;0;0;0
36250;199;0;0;0
36350;181;0;0;0
36450;224;0;0;0
36550;190;0;0;0
36650;195;0;0;0
36750;218;0;0;0
36850;188;0;0;0
36950;206;0;0;0
37050;182;0;0;0
37150;209;0;0;0
37250;209;0;0;0
37350;180;0;0;0
37450;192;0;0;0
37550;187;0;0;0
37650;194;0;0;0
37750;213;0;0;0
37850;185;0;0;0
37950;171;0;0;0
38050;212;0;0;0
38150;186;0;0;0
38250;185;0;0;0
38350;188;0;0;0
38450;176;0;0;0
38550;172;0;0;0
38650;177;0;0;0
38750;190;0;0;0
38850;181;0;0;0
38950;207;0;0;0
39050;219;0;0;0
39150;190;0;0;0
39250;180;0;0;0
39350;184;0;0;0
39450;211;0;0;0
39550;216;0;0;0
39650;341;0;0;0
39750;787;0;0;0
39850;3157;0;0;0
39950;10588;0;0;0
40050;17226;0;0;0
40150;10854;0;0;0
40250;3019;0;0;0
40350;736;0;0;0
40450;301;0;0;0
40550;218;0;0;0
40650;204;0;0;0
40750;199;0;0;0
40850;200;0;0;0
40950;196;0;0;0
41050;213;0;0;0
41150;180;0;0;0
41250;166;0;0;0
41350;181;0;0;0
41450;187;0;0;0
41550;189;0;0;0
41650;187;0;0;0
41750;188;0;0;0
41850;192;0;0;0
41950;205;0;0;0
42050;203;0;0;0
42150;184;0;0;0
42250;191;0;0;0
42350;183;0;0;0
42450;192;0;0;0
42550;188;0;0;0
42650;179;0;0;0
42750;202;0;0;0
42850;175;0;0;0
42950;200;0;0;0
43050;201;0;0;0
43150;185;0;0;0
43250;234;0;0;0
43350;188;0;0;0
43450;193;0;0;0
43550;181;0;0;0
43650;203;0;0;0
43750;183;0;0;0
43850;191;0;0;0
43950;190;0;0;0
44050;202;0;0;0
44150;163;0;0;0
44250;188;0;0;0
44350;183;0;0;0
44450;195;0;0;0
44550;175;0;0;0
44650;192;0;0;0
44750;187;0;0;0
44850;195;0;0;0
44950;179;0;0;0
45050;200;0;0;0
45150;217;0;0;0
45250;191;0;0;0
45350;188;0;0;0
45450;208;0;0;0
45550;193;0;0;0
45650;187;0;0;0
45750;195;0;0;0
45850;176;0;0;0
45950;179;0;0;0
46050;216;0;0;0
46150;188;0;0;0
46250;165;0;0;0
46350;184;0;0;0
46450;217;0;0;0
46550;188;0;0;0
46650;182;0;0;0
46750;161;0;0;0
46850;189;0;0;0
46950;169;0;0;0
47050;185;0;0;0
47150;167;0;0;0
47250;196;0;0;0
47350;198;0;0;0
47450;183;0;0;0
47550;194;0;0;0
47650;206;0;0;0
47750;179;0;0;0
47850;218;0;0;0
47950;178;0;0;0
48050;206;0;0;0
48150;199;0;0;0
48250;187;0;0;0
48350;198;0;0;0
48450;165;0;0;0
48550;210;0;0;0
48650;205;0;0;0
48750;196;0;0;0
48850;210;0;0;0
48950;198;0;0;0
49050;205;0;0;0
49150;184;0;0;0
49250;181;0;0;0
49350;217;0;0;0
49450;218;0;0;0
49550;189;0;0;0
49650;198;0;0;0
49750;183;0;0;0
49850;214;0;0;0
49950;223;0;0;0
