BinCenter (ps);Histo01;Histo02;Histo03;Histo04
16450;256;0;0;0
16550;257;0;0;0
16650;258;0;0;0
16750;263;0;0;0
16850;238;0;0;0
16950;247;0;0;0
17050;245;0;0;0
17150;250;0;0;0
17250;267;0;0;0
17350;248;0;0;0
17450;241;0;0;0
17550;270;0;0;0
17650;242;0;0;0
17750;256;0;0;0
17850;263;0;0;0
17950;265;0;0;0
18050;235;0;0;0
18150;263;0;0;0
18250;233;0;0;0
18350;256;0;0;0
18450;257;0;0;0
18550;238;0;0;0
18650;235;0;0;0
18750;245;0;0;0
18850;235;0;0;0
18950;248;0;0;0
19050;258;0;0;0
19150;242;0;0;0
19250;245;0;0;0
19350;254;0;0;0
19450;232;0;0;0
19550;235;0;0;0
19650;248;0;0;0
19750;228;0;0;0
19850;210;0;0;0
19950;242;0;0;0
20050;257;0;0;0
20150;238;0;0;0
20250;285;0;0;0
20350;214;0;0;0
20450;249;0;0;0
20550;244;0;0;0
20650;253;0;0;0
20750;275;0;0;0
20850;250;0;0;0
20950;270;0;0;0
21050;239;0;0;0
21150;266;0;0;0
21250;240;0;0;0
21350;257;0;0;0
21450;271;0;0;0
21550;260;0;0;0
21650;268;0;0;0
21750;236;0;0;0
21850;242;0;0;0
21950;258;0;0;0
22050;238;0;0;0
22150;272;0;0;0
22250;248;0;0;0
22350;249;0;0;0
22450;257;0;0;0
22550;254;0;0;0
22650;240;0;0;0
22750;232;0;0;0
22850;263;0;0;0
22950;251;0;0;0
23050;275;0;0;0
23150;252;0;0;0
23250;298;0;0;0
23350;300;0;0;0
23450;298;0;0;0
23550;268;0;0;0
23650;284;0;0;0
23750;293;0;0;0
23850;255;0;0;0
23950;287;0;0;0
24050;285;0;0;0
24150;246;0;0;0
24250;262;0;0;0
24350;326;0;0;0
24450;354;0;0;0
24550;481;0;0;0
24650;843;0;0;0
24750;1718;0;0;0
24850;3578;0;0;0
24950;6238;0;0;0
25050;7924;0;0;0
25150;7177;0;0;0
25250;4622;0;0;0
25350;2302;0;0;0
25450;1091;0;0;0
25550;566;0;0;0
25650;365;0;0;0
25750;293;0;0;0
25850;274;0;0;0
25950;256;0;0;0
26050;275;0;0;0
26150;273;0;0;0
26250;266;0;0;0
26350;260;0;0;0
26450;292;0;0;0
26550;290;0;0;0
26650;277;0;0;0
26750;275;0;0;0
26850;282;0;0;0
26950;297;0;0;0
27050;269;0;0;0
27150;257;0;0;0
27250;293;0;0;0
27350;249;0;0;0
27450;281;0;0;0
27550;271;0;0;0
27650;295;0;0;0
27750;258;0;0;0
27850;240;0;0;0
27950;259;0;0;0
28050;261;0;0;0
28150;244;0;0;0
28250;262;0;0;0
28350;257;0;0;0
28450;239;0;0;0
28550;252;0;0;0
28650;245;0;0;0
28750;250;0;0;0
28850;250;0;0;0
28950;289;0;0;0
29050;271;0;0;0
29150;247;0;0;0
29250;273;0;0;0
29350;264;0;0;0
29450;266;0;0;0
29550;241;0;0;0
29650;231;0;0;0
29750;245;0;0;0
29850;260;0;0;0
29950;251;0;0;0
30050;262;0;0;0
30150;262;0;0;0
30250;259;0;0;0
30350;257;0;0;0
30450;241;0;0;0
30550;264;0;0;0
30650;261;0;0;0
30750;249;0;0;0
30850;228;0;0;0
30950;245;0;0;0
31050;270;0;0;0
31150;237;0;0;0
31250;238;0;0;0
31350;246;0;0;0
31450;238;0;0;0
31550;236;0;0;0
31650;233;0;0;0
31750;223;0;0;0
31850;231;0;0;0
31950;231;0;0;0
32050;236;0;0;0
32150;240;0;0;0
32250;257;0;0;0
32350;246;0;0;0
32450;285;0;0;0
32550;232;0;0;0
32650;270;0;0;0
32750;279;0;0;0
32850;258;0;0;0
32950;258;0;0;0
33050;264;0;0;0
33150;262;0;0;0
33250;245;0;0;0
33350;229;0;0;0
33450;222;0;0;0
33550;252;0;0;0
33650;258;0;0;0
33750;258;0;0;0
33850;290;0;0;0
33950;258;0;0;0
34050;250;0;0;0
34150;230;0;0;0
34250;234;0;0;0
34350;255;0;0;0
34450;264;0;0;0
34550;274;0;0;0
34650;272;0;0;0
34750;269;0;0;0
34850;248;0;0;0
34950;266;0;0;0
35050;259;0;0;0
35150;257;0;0;0
35250;241;0;0;0
35350;260;0;0;0
35450;284;0;0;0
35550;270;0;0;0
35650;269;0;0;0
35750;241;0;0;0
35850;276;0;0;0
35950;289;0;0;0
36050;287;0;0;0
36150;283;0;0;0
36250;310;0;0;0
36350;315;0;0;0
36450;266;0;0;0
36550;290;0;0;0
36650;258;0;0;0
36750;288;0;0;0
36850;301;0;0;0
36950;379;0;0;0
37050;505;0;0;0
37150;849;0;0;0
37250;1757;0;0;0
37350;3654;0;0;0
37450;6242;0;0;0
37550;7817;0;0;0
37650;7174;0;0;0
37750;4587;0;0;0
37850;2349;0;0;0
37950;1043;0;0;0
38050;578;0;0;0
38150;407;0;0;0
38250;317;0;0;0
38350;332;0;0;0
38450;293;0;0;0
38550;270;0;0;0
38650;286;0;0;0
38750;287;0;0;0
38850;293;0;0;0
38950;269;0;0;0
39050;272;0;0;0
39150;287;0;0;0
39250;289;0;0;0
39350;257;0;0;0
39450;248;0;0;0
39550;278;0;0;0
39650;261;0;0;0
39750;281;0;0;0
39850;240;0;0;0
39950;251;0;0;0
40050;261;0;0;0
40150;260;0;0;0
40250;246;0;0;0
40350;219;0;0;0
40450;276;0;0;0
40550;266;0;0;0
40650;268;0;0;0
40750;242;0;0;0
40850;257;0;0;0
40950;271;0;0;0
41050;245;0;0;0
41150;275;0;0;0
41250;259;0;0;0
41350;249;0;0;0
41450;284;0;0;0
41550;261;0;0;0
41650;259;0;0;0
41750;276;0;0;0
41850;230;0;0;0
41950;257;0;0;0
42050;238;0;0;0
42150;234;0;0;0
42250;272;0;0;0
42350;244;0;0;0
42450;264;0;0;0
42550;277;0;0;0
42650;276;0;0;0
42750;262;0;0;0
42850;254;0;0;0
42950;257;0;0;0
43050;236;0;0;0
43150;229;0;0;0
43250;258;0;0;0
43350;225;0;0;0
43450;252;0;0;0
43550;241;0;0;0
43650;245;0;0;0
43750;241;0;0;0
43850;249;0;0;0
43950;225;0;0;0
44050;216;0;0;0
44150;251;0;0;0
44250;249;0;0;0
44350;254;0;0;0
44450;252;0;0;0
44550;237;0;0;0
44650;257;0;0;0
44750;235;0;0;0
44850;267;0;0;0
44950;249;0;0;0
45050;263;0;0;0
45150;255;0;0;0
45250;219;0;0;0
45350;275;0;0;0
45450;262;0;0;0
45550;258;0;0;0
45650;256;0;0;0
45750;246;0;0;0
45850;252;0;0;0
45950;267;0;0;0
46050;247;0;0;0
46150;244;0;0;0
46250;261;0;0;0
46350;254;0;0;0
46450;269;0;0;0
46550;233;0;0;0
46650;269;0;0;0
46750;251;0;0;0
46850;244;0;0;0
46950;261;0;0;0
47050;254;0;0;0
47150;274;0;0;0
47250;266;0;0;0
47350;249;0;0;0
47450;269;0;0;0
47550;257;0;0;0
47650;256;0;0;0
47750;267;0;0;0
47850;289;0;0;0
47950;291;0;0;0
48050;277;0;0;0
48150;277;0;0;0
48250;261;0;0;0
48350;278;0;0;0
48450;310;0;0;0
48550;267;0;0;0
48650;284;0;0;0
48750;255;0;0;0
48850;262;0;0;0
48950;284;0;0;0
49050;302;0;0;0
49150;278;0;0;0
49250;272;0;0;0
49350;310;0;0;0
49450;389;0;0;0
49550;500;0;0;0
49650;870;0;0;0
49750;1784;0;0;0
49850;3510;0;0;0
49950;6101;0;0;0
