BinCenter (ps);Histo01;Histo02;Histo03;Histo04
8150;118;41023;41023;0
8250;123;40923;40923;0
8350;130;41454;41454;0
8450;144;41223;41223;0
8550;125;41197;41197;0
8650;122;39888;39888;0
8750;140;39470;39470;0
8850;131;39407;39407;0
8950;138;39300;39300;0
9050;137;38794;38794;0
9150;142;39281;39281;0
9250;136;40172;40172;0
9350;152;40511;40511;0
9450;153;40645;40645;0
9550;160;44540;44540;0
9650;183;57488;57488;0
9750;140;71099;71099;0
9850;155;71511;71511;0
9950;125;61812;61812;0
10050;156;52540;52540;0
10150;137;52398;52398;0
10250;162;74109;74109;0
10350;158;167996;167996;0
10450;148;441255;441255;0
10550;163;952516;952516;0
10650;175;1513719;1513719;0
10750;135;1805528;1805528;0
10850;163;1606212;1606212;0
10950;127;1036843;1036843;0
11050;135;512178;512178;0
11150;138;244458;244458;0
11250;126;175245;175245;0
11350;117;245220;245220;0
11450;123;407655;407655;0
11550;143;603082;603082;0
11650;121;820631;820631;0
11750;142;1131695;1131695;0
11850;140;1623113;1623113;0
11950;111;2360019;2360019;0
12050;120;3520084;3520084;0
12150;124;5200140;5200140;0
12250;131;6635060;6635060;0
12350;149;6207102;6207102;0
12450;125;4040516;4040516;0
12550;134;1995745;1995745;0
12650;109;835644;835644;0
12750;113;358883;358883;0
12850;133;202684;202684;0
12950;133;211032;211032;0
13050;115;334160;334160;0
13150;142;511197;511197;0
13250;142;637795;637795;0
13350;130;674426;674426;0
13450;145;650965;650965;0
13550;129;597347;597347;0
13650;126;524237;524237;0
13750;119;425602;425602;0
13850;119;300084;300084;0
13950;142;182624;182624;0
14050;131;106549;106549;0
14150;109;69161;69161;0
14250;122;52682;52682;0
14350;138;44758;44758;0
14450;122;40580;40580;0
14550;123;38593;38593;0
14650;128;36904;36904;0
14750;149;36587;36587;0
14850;123;36356;36356;0
14950;134;35940;35940;0
15050;134;35380;35380;0
15150;125;35815;35815;0
15250;137;35455;35455;0
15350;132;35263;35263;0
15450;137;35534;35534;0
15550;109;35903;35903;0
15650;114;35335;35335;0
15750;110;35025;35025;0
15850;123;35562;35562;0
15950;130;35047;35047;0
16050;113;34906;34906;0
16150;133;34928;34928;0
16250;114;34406;34406;0
16350;121;34882;34882;0
16450;125;34769;34769;0
16550;119;35364;35364;0
16650;133;34948;34948;0
16750;124;35541;35541;0
16850;122;35309;35309;0
16950;130;35280;35280;0
17050;119;35352;35352;0
17150;129;35617;35617;0
17250;110;34893;34893;0
17350;130;35303;35303;0
17450;124;35058;35058;0
17550;135;34844;34844;0
17650;127;34397;34397;0
17750;123;33959;33959;0
17850;141;34515;34515;0
17950;122;34274;34274;0
18050;127;34506;34506;0
18150;115;34131;34131;0
18250;129;34444;34444;0
18350;118;33360;33360;0
18450;119;31339;31339;0
18550;143;28828;28828;0
18650;142;27805;27805;0
18750;122;26697;26697;0
18850;145;26304;26304;0
18950;139;26316;26316;0
19050;133;26159;26159;0
19150;140;25592;25592;0
19250;183;25341;25341;0
19350;261;25105;25105;0
19450;371;23787;23787;0
19550;655;22571;22571;0
19650;1648;21344;21344;0
19750;3774;19704;19704;0
19850;7845;19116;19116;0
19950;13188;18341;18341;0
20050;16471;17842;17842;0
20150;14211;17288;17288;0
20250;8673;15919;15919;0
20350;4076;13754;13754;0
20450;1604;11660;11660;0
20550;671;10540;10540;0
20650;372;9596;9596;0
20750;243;9001;9001;0
20850;200;8964;8964;0
20950;155;8682;8682;0
21050;130;8685;8685;0
21150;127;8986;8986;0
21250;151;8496;8496;0
21350;142;7693;7693;0
21450;110;5723;5723;0
21550;122;2381;2381;0
21650;106;825;825;0
21750;97;468;468;0
21850;116;434;434;0
21950;115;393;393;0
22050;127;443;443;0
22150;120;385;385;0
22250;137;332;332;0
22350;133;174;174;0
22450;135;83;83;0
22550;127;68;68;0
22650;151;59;59;0
22750;142;64;64;0
22850;133;78;78;0
22950;120;60;60;0
23050;129;68;68;0
23150;121;52;52;0
23250;148;22;22;0
23350;133;5;5;0
23450;130;1;1;0
23550;122;1;1;0
23650;137;0;0;0
23750;144;0;0;0
23850;125;0;0;0
23950;134;0;0;0
24050;135;0;0;0
24150;107;0;0;0
24250;145;0;0;0
24350;140;0;0;0
24450;120;0;0;0
24550;122;0;0;0
24650;123;0;0;0
24750;131;0;0;0
24850;132;0;0;0
24950;127;0;0;0
25050;122;0;0;0
25150;127;0;0;0
25250;120;0;0;0
25350;127;0;0;0
25450;130;0;0;0
25550;133;0;0;0
25650;133;0;0;0
25750;143;0;0;0
25850;121;0;0;0
25950;125;0;0;0
26050;132;0;0;0
26150;130;0;0;0
26250;116;0;0;0
26350;150;0;0;0
26450;130;0;0;0
26550;110;0;0;0
26650;125;0;0;0
26750;125;0;0;0
26850;112;0;0;0
26950;139;0;0;0
27050;140;0;0;0
27150;128;0;0;0
27250;128;0;0;0
27350;117;0;0;0
27450;119;0;0;0
27550;121;0;0;0
27650;144;0;0;0
27750;163;0;0;0
27850;105;0;0;0
27950;140;0;0;0
28050;106;0;0;0
28150;132;0;0;0
28250;141;0;0;0
28350;143;0;0;0
28450;132;0;0;0
28550;132;0;0;0
28650;120;0;0;0
28750;131;0;0;0
28850;156;0;0;0
28950;125;0;0;0
29050;142;0;0;0
29150;135;0;0;0
29250;143;0;0;0
29350;150;0;0;0
29450;147;0;0;0
29550;139;0;0;0
29650;138;0;0;0
29750;151;0;0;0
29850;144;0;0;0
29950;164;0;0;0
30050;133;0;0;0
30150;147;0;0;0
30250;163;0;0;0
30350;138;0;0;0
30450;157;0;0;0
30550;129;0;0;0
30650;150;0;0;0
30750;163;0;0;0
30850;128;0;0;0
30950;131;0;0;0
31050;148;0;0;0
31150;134;0;0;0
31250;154;0;0;0
31350;126;0;0;0
31450;124;0;0;0
31550;129;0;0;0
31650;140;0;0;0
31750;125;0;0;0
31850;118;0;0;0
31950;134;0;0;0
32050;142;0;0;0
32150;121;0;0;0
32250;133;0;0;0
32350;111;0;0;0
32450;113;0;0;0
32550;114;0;0;0
32650;112;0;0;0
32750;119;0;0;0
32850;134;0;0;0
32950;114;0;0;0
33050;125;0;0;0
33150;142;0;0;0
33250;120;0;0;0
33350;135;0;0;0
33450;135;0;0;0
33550;126;0;0;0
33650;121;0;0;0
33750;122;0;0;0
33850;140;0;0;0
33950;141;0;0;0
34050;142;0;0;0
34150;113;0;0;0
34250;145;0;0;0
34350;126;0;0;0
34450;132;0;0;0
34550;120;0;0;0
34650;120;0;0;0
34750;123;0;0;0
34850;131;0;0;0
34950;133;0;0;0
35050;128;0;0;0
35150;115;0;0;0
35250;114;0;0;0
35350;139;0;0;0
35450;138;0;0;0
35550;128;0;0;0
35650;146;0;0;0
35750;121;0;0;0
35850;119;0;0;0
35950;124;0;0;0
36050;137;0;0;0
36150;124;0;0;0
36250;147;0;0;0
36350;133;0;0;0
36450;133;0;0;0
36550;121;0;0;0
36650;146;0;0;0
36750;125;0;0;0
36850;131;0;0;0
36950;134;0;0;0
37050;120;0;0;0
37150;127;0;0;0
37250;110;0;0;0
37350;139;0;0;0
37450;105;0;0;0
37550;121;0;0;0
37650;131;0;0;0
37750;128;0;0;0
37850;122;0;0;0
37950;109;0;0;0
38050;111;0;0;0
38150;103;0;0;0
38250;115;0;0;0
38350;131;0;0;0
38450;141;0;0;0
38550;122;0;0;0
38650;115;0;0;0
38750;123;0;0;0
38850;128;0;0;0
38950;142;0;0;0
39050;142;0;0;0
39150;144;0;0;0
39250;159;0;0;0
39350;254;0;0;0
39450;372;0;0;0
39550;679;0;0;0
39650;1603;0;0;0
39750;3736;0;0;0
39850;8045;0;0;0
39950;13378;0;0;0
40050;16484;0;0;0
40150;14074;0;0;0
40250;8849;0;0;0
40350;4001;0;0;0
40450;1709;0;0;0
40550;682;0;0;0
40650;346;0;0;0
40750;220;0;0;0
40850;202;0;0;0
40950;170;0;0;0
41050;124;0;0;0
41150;132;0;0;0
41250;146;0;0;0
41350;137;0;0;0
41450;107;0;0;0
41550;137;0;0;0
41650;111;0;0;0
41750;128;0;0;0
41850;115;0;0;0
41950;116;0;0;0
42050;97;0;0;0
42150;158;0;0;0
42250;107;0;0;0
42350;116;0;0;0
42450;111;0;0;0
42550;122;0;0;0
42650;119;0;0;0
42750;137;0;0;0
42850;124;0;0;0
42950;125;0;0;0
43050;125;0;0;0
43150;125;0;0;0
43250;120;0;0;0
43350;136;0;0;0
43450;122;0;0;0
43550;117;0;0;0
43650;121;0;0;0
43750;125;0;0;0
43850;133;0;0;0
43950;156;0;0;0
44050;124;0;0;0
44150;113;0;0;0
44250;127;0;0;0
44350;124;0;0;0
44450;124;0;0;0
44550;136;0;0;0
44650;125;0;0;0
44750;134;0;0;0
44850;111;0;0;0
44950;118;0;0;0
45050;117;0;0;0
45150;130;0;0;0
45250;131;0;0;0
45350;111;0;0;0
45450;155;0;0;0
45550;109;0;0;0
45650;119;0;0;0
45750;131;0;0;0
45850;119;0;0;0
45950;140;0;0;0
46050;111;0;0;0
46150;137;0;0;0
46250;123;0;0;0
46350;117;0;0;0
46450;145;0;0;0
46550;129;0;0;0
46650;118;0;0;0
46750;119;0;0;0
46850;138;0;0;0
46950;110;0;0;0
47050;119;0;0;0
47150;120;0;0;0
47250;123;0;0;0
47350;129;0;0;0
47450;118;0;0;0
47550;109;0;0;0
47650;108;0;0;0
47750;101;0;0;0
47850;122;0;0;0
47950;118;0;0;0
48050;130;0;0;0
48150;132;0;0;0
48250;116;0;0;0
48350;122;0;0;0
48450;131;0;0;0
48550;119;0;0;0
48650;124;0;0;0
48750;124;0;0;0
48850;146;0;0;0
48950;134;0;0;0
49050;156;0;0;0
49150;147;0;0;0
49250;153;0;0;0
49350;156;0;0;0
49450;166;0;0;0
49550;150;0;0;0
49650;146;0;0;0
49750;134;0;0;0
49850;150;0;0;0
49950;142;0;0;0
