BinCenter (ps);Histo01;Histo02;Histo03;Histo04
34450;121;0;0;0
34550;132;0;0;0
34650;125;0;0;0
34750;119;0;0;0
34850;134;0;0;0
34950;134;0;0;0
35050;101;0;0;0
35150;122;0;0;0
35250;131;0;0;0
35350;133;0;0;0
35450;147;0;0;0
35550;135;0;0;0
35650;122;0;0;0
35750;134;0;0;0
35850;131;0;0;0
35950;146;0;0;0
36050;124;0;0;0
36150;126;0;0;0
36250;112;0;0;0
36350;117;0;0;0
36450;122;0;0;0
36550;130;0;0;0
36650;130;0;0;0
36750;116;0;0;0
36850;149;0;0;0
36950;158;0;0;0
37050;243;0;0;0
37150;408;0;0;0
37250;890;0;0;0
37350;1854;0;0;0
37450;3109;0;0;0
37550;4189;0;0;0
37650;3809;0;0;0
37750;2546;0;0;0
37850;1270;0;0;0
37950;554;0;0;0
38050;317;0;0;0
38150;167;0;0;0
38250;173;0;0;0
38350;149;0;0;0
38450;160;0;0;0
38550;151;0;0;0
38650;140;0;0;0
38750;140;0;0;0
38850;133;0;0;0
38950;150;0;0;0
39050;159;0;0;0
39150;146;0;0;0
39250;132;0;0;0
39350;154;0;0;0
39450;118;0;0;0
39550;129;0;0;0
39650;131;0;0;0
39750;143;0;0;0
39850;130;0;0;0
39950;138;0;0;0
40050;139;0;0;0
40150;138;0;0;0
40250;152;0;0;0
40350;131;0;0;0
40450;146;0;0;0
40550;115;0;0;0
40650;136;0;0;0
40750;122;0;0;0
40850;107;0;0;0
40950;153;0;0;0
41050;137;0;0;0
41150;130;0;0;0
41250;143;0;0;0
41350;133;0;0;0
41450;114;0;0;0
41550;126;0;0;0
41650;124;0;0;0
41750;136;0;0;0
41850;131;0;0;0
41950;123;0;0;0
42050;131;0;0;0
42150;137;0;0;0
42250;130;0;0;0
42350;155;0;0;0
42450;114;0;0;0
42550;137;0;0;0
42650;132;0;0;0
42750;139;0;0;0
42850;130;0;0;0
42950;123;0;0;0
43050;135;0;0;0
43150;120;0;0;0
43250;118;0;0;0
43350;110;0;0;0
43450;115;0;0;0
43550;126;0;0;0
43650;127;0;0;0
43750;145;0;0;0
43850;132;0;0;0
43950;109;0;0;0
44050;132;0;0;0
44150;116;0;0;0
44250;110;0;0;0
44350;144;0;0;0
44450;110;0;0;0
44550;94;0;0;0
44650;135;0;0;0
44750;123;0;0;0
44850;138;0;0;0
44950;118;0;0;0
45050;122;0;0;0
45150;140;0;0;0
45250;124;0;0;0
45350;106;0;0;0
45450;152;0;0;0
45550;139;0;0;0
45650;143;0;0;0
45750;128;0;0;0
45850;130;0;0;0
45950;119;0;0;0
46050;142;0;0;0
46150;135;0;0;0
46250;135;0;0;0
46350;142;0;0;0
46450;115;0;0;0
46550;122;0;0;0
46650;138;0;0;0
46750;158;0;0;0
46850;131;0;0;0
46950;121;0;0;0
47050;111;0;0;0
47150;123;0;0;0
47250;131;0;0;0
47350;121;0;0;0
47450;142;0;0;0
47550;130;0;0;0
47650;132;0;0;0
47750;140;0;0;0
47850;152;0;0;0
47950;133;0;0;0
48050;112;0;0;0
48150;153;0;0;0
48250;132;0;0;0
48350;138;0;0;0
48450;134;0;0;0
48550;144;0;0;0
48650;125;0;0;0
48750;123;0;0;0
48850;118;0;0;0
48950;133;0;0;0
49050;136;0;0;0
49150;144;0;0;0
49250;138;0;0;0
49350;169;0;0;0
49450;188;0;0;0
49550;239;0;0;0
49650;438;0;0;0
49750;906;0;0;0
49850;1826;0;0;0
49950;3288;0;0;0
